datetime_dia,datetime_mes,datetime_año,gold_price_usd
31,8,2011,1259.55
1,9,2011,1277.85
2,9,2011,1319.81
5,9,2011,1342.83
6,9,2011,1350.29
7,9,2011,1289.54
8,9,2011,1324.62
9,9,2011,1349.86
12,9,2011,1347.59
13,9,2011,1330.6
14,9,2011,1330.14
15,9,2011,1286.69
16,9,2011,1301.46
19,9,2011,1317.86
20,9,2011,1312.09
21,9,2011,1309.62
22,9,2011,1278.87
23,9,2011,1249.4
26,9,2011,1186.21
27,9,2011,1216.72
28,9,2011,1208.0
29,9,2011,1181.82
30,9,2011,1207.42
3,10,2011,1247.18
4,10,2011,1233.62
5,10,2011,1214.92
6,10,2011,1219.83
7,10,2011,1224.43
10,10,2011,1216.4
11,10,2011,1219.48
12,10,2011,1219.19
13,10,2011,1208.27
14,10,2011,1210.24
17,10,2011,1222.03
18,10,2011,1191.9
19,10,2011,1197.29
20,10,2011,1182.65
21,10,2011,1181.87
24,10,2011,1189.86
25,10,2011,1190.94
26,10,2011,1240.96
27,10,2011,1214.78
28,10,2011,1228.13
31,10,2011,1234.59
1,11,2011,1242.32
2,11,2011,1262.95
3,11,2011,1279.2
4,11,2011,1271.17
7,11,2011,1295.91
8,11,2011,1300.07
9,11,2011,1313.17
10,11,2011,1292.41
11,11,2011,1290.86
14,11,2011,1302.72
15,11,2011,1319.97
16,11,2011,1297.86
17,11,2011,1289.4
18,11,2011,1271.17
21,11,2011,1263.78
22,11,2011,1258.99
23,11,2011,1259.03
24,11,2011,1270.41
25,11,2011,1272.52
28,11,2011,1283.75
29,11,2011,1287.59
30,11,2011,1297.03
1,12,2011,1300.67
2,12,2011,1300.77
5,12,2011,1294.92
6,12,2011,1276.29
7,12,2011,1296.07
8,12,2011,1288.31
9,12,2011,1278.71
12,12,2011,1255.67
13,12,2011,1277.99
14,12,2011,1237.74
15,12,2011,1211.0
16,12,2011,1221.74
19,12,2011,1227.53
20,12,2011,1230.74
21,12,2011,1232.42
22,12,2011,1229.62
23,12,2011,1232.07
26,12,2011,1232.07
27,12,2011,1229.53
28,12,2011,1213.46
29,12,2011,1185.49
30,12,2011,1179.37
2,1,2012,1179.37
3,1,2012,1224.24
4,1,2012,1249.52
5,1,2012,1249.9
6,1,2012,1271.43
9,1,2012,1267.91
10,1,2012,1281.11
11,1,2012,1288.38
12,1,2012,1297.96
13,1,2012,1291.2
16,1,2012,1294.93
17,1,2012,1300.15
18,1,2012,1285.06
19,1,2012,1283.69
20,1,2012,1279.46
23,1,2012,1284.2
24,1,2012,1283.08
25,1,2012,1271.82
26,1,2012,1312.61
27,1,2012,1314.35
30,1,2012,1318.44
31,1,2012,1332.26
1,2,2012,1318.38
2,2,2012,1329.34
3,2,2012,1321.45
6,2,2012,1314.42
7,2,2012,1301.92
8,2,2012,1317.34
9,2,2012,1313.89
10,2,2012,1297.67
13,2,2012,1301.4
14,2,2012,1311.4
15,2,2012,1326.34
16,2,2012,1313.45
17,2,2012,1308.97
20,2,2012,1306.25
21,2,2012,1317.8
22,2,2012,1323.16
23,2,2012,1334.69
24,2,2012,1320.29
27,2,2012,1322.88
28,2,2012,1326.78
29,2,2012,1323.17
1,3,2012,1285.63
2,3,2012,1292.69
5,3,2012,1288.49
6,3,2012,1272.54
7,3,2012,1278.53
8,3,2012,1273.26
9,3,2012,1286.25
12,3,2012,1291.86
13,3,2012,1289.19
14,3,2012,1262.28
15,3,2012,1260.85
16,3,2012,1258.83
19,3,2012,1254.72
20,3,2012,1253.17
21,3,2012,1250.38
22,3,2012,1239.53
23,3,2012,1254.62
26,3,2012,1260.88
27,3,2012,1270.08
28,3,2012,1261.24
29,3,2012,1248.4
30,3,2012,1248.4
2,4,2012,1261.18
3,4,2012,1256.65
4,4,2012,1235.75
5,4,2012,1248.57
6,4,2012,1248.57
9,4,2012,1247.85
10,4,2012,1256.59
11,4,2012,1263.67
12,4,2012,1266.46
13,4,2012,1273.79
16,4,2012,1265.5
17,4,2012,1244.58
18,4,2012,1252.81
19,4,2012,1255.42
20,4,2012,1242.81
23,4,2012,1241.19
24,4,2012,1249.34
25,4,2012,1242.23
26,4,2012,1249.86
27,4,2012,1254.57
30,4,2012,1247.59
1,5,2012,1258.22
2,5,2012,1253.04
3,5,2012,1245.2
4,5,2012,1253.43
7,5,2012,1259.68
8,5,2012,1233.17
9,5,2012,1223.76
10,5,2012,1233.41
11,5,2012,1222.96
14,5,2012,1213.97
15,5,2012,1218.4
16,5,2012,1215.37
17,5,2012,1222.85
18,5,2012,1249.41
21,5,2012,1247.26
22,5,2012,1240.4
23,5,2012,1230.98
24,5,2012,1246.57
25,5,2012,1254.4
28,5,2012,1255.86
29,5,2012,1259.97
30,5,2012,1242.69
31,5,2012,1260.06
1,6,2012,1299.04
4,6,2012,1285.21
5,6,2012,1288.51
6,6,2012,1308.21
7,6,2012,1278.36
8,6,2012,1264.54
11,6,2012,1266.09
12,6,2012,1287.23
13,6,2012,1287.98
14,6,2012,1280.91
15,6,2012,1288.91
18,6,2012,1284.23
19,6,2012,1282.29
20,6,2012,1260.38
21,6,2012,1254.96
22,6,2012,1248.85
25,6,2012,1258.01
26,6,2012,1263.73
27,6,2012,1263.15
28,6,2012,1254.18
29,6,2012,1259.6
2,7,2012,1265.1
3,7,2012,1283.12
4,7,2012,1289.77
5,7,2012,1295.53
6,7,2012,1289.51
9,7,2012,1288.67
10,7,2012,1301.66
11,7,2012,1287.4
12,7,2012,1277.29
13,7,2012,1303.09
16,7,2012,1298.82
17,7,2012,1298.0
18,7,2012,1284.4
19,7,2012,1291.9
20,7,2012,1295.46
23,7,2012,1297.56
24,7,2012,1310.1
25,7,2012,1320.58
26,7,2012,1315.45
27,7,2012,1308.21
30,7,2012,1321.42
31,7,2012,1317.04
1,8,2012,1300.32
2,8,2012,1313.38
3,8,2012,1298.22
6,8,2012,1297.03
7,8,2012,1297.1
8,8,2012,1305.54
9,8,2012,1312.05
10,8,2012,1314.36
13,8,2012,1313.61
14,8,2012,1296.72
15,8,2012,1304.14
16,8,2012,1297.82
17,8,2012,1313.13
20,8,2012,1308.65
21,8,2012,1313.7
22,8,2012,1317.02
23,8,2012,1323.41
24,8,2012,1331.79
27,8,2012,1331.84
28,8,2012,1327.34
29,8,2012,1325.09
30,8,2012,1328.61
31,8,2012,1307.81
3,9,2012,1344.27
4,9,2012,1350.9
5,9,2012,1340.95
6,9,2012,1346.26
7,9,2012,1349.89
10,9,2012,1354.61
11,9,2012,1351.98
12,9,2012,1347.71
13,9,2012,1342.88
14,9,2012,1350.45
17,9,2012,1347.34
18,9,2012,1355.37
19,9,2012,1353.05
20,9,2012,1357.71
21,9,2012,1373.86
24,9,2012,1364.64
25,9,2012,1366.64
26,9,2012,1358.84
27,9,2012,1370.76
28,9,2012,1380.49
1,10,2012,1384.73
2,10,2012,1372.63
3,10,2012,1376.0
4,10,2012,1377.74
5,10,2012,1366.0
8,10,2012,1367.49
9,10,2012,1375.62
10,10,2012,1365.15
11,10,2012,1366.76
12,10,2012,1362.5
15,10,2012,1341.99
16,10,2012,1341.09
17,10,2012,1332.98
18,10,2012,1331.35
19,10,2012,1332.98
22,10,2012,1321.11
23,10,2012,1319.81
24,10,2012,1315.83
25,10,2012,1323.74
26,10,2012,1326.99
29,10,2012,1322.74
30,10,2012,1317.62
31,10,2012,1326.59
1,11,2012,1326.62
2,11,2012,1311.8
5,11,2012,1316.98
6,11,2012,1320.94
7,11,2012,1344.77
8,11,2012,1349.1
9,11,2012,1367.73
12,11,2012,1365.16
13,11,2012,1358.08
14,11,2012,1355.82
15,11,2012,1336.77
16,11,2012,1348.63
19,11,2012,1350.37
20,11,2012,1353.06
21,11,2012,1344.88
22,11,2012,1343.42
23,11,2012,1338.5
26,11,2012,1350.17
27,11,2012,1350.44
28,11,2012,1323.06
29,11,2012,1329.12
30,11,2012,1327.08
3,12,2012,1315.84
4,12,2012,1297.33
5,12,2012,1296.3
6,12,2012,1304.62
7,12,2012,1316.14
10,12,2012,1324.85
11,12,2012,1315.49
12,12,2012,1316.14
13,12,2012,1293.41
14,12,2012,1293.96
17,12,2012,1288.42
18,12,2012,1282.07
19,12,2012,1255.7
20,12,2012,1246.88
21,12,2012,1253.56
24,12,2012,1251.61
25,12,2012,1251.61
26,12,2012,1249.05
27,12,2012,1252.03
28,12,2012,1253.69
31,12,2012,1257.21
1,1,2013,1257.21
2,1,2013,1279.32
3,1,2013,1282.5
4,1,2013,1263.32
7,1,2013,1256.01
8,1,2013,1267.41
9,1,2013,1270.99
10,1,2013,1267.64
11,1,2013,1241.99
14,1,2013,1246.82
15,1,2013,1258.99
16,1,2013,1260.67
17,1,2013,1253.93
18,1,2013,1270.36
21,1,2013,1267.37
22,1,2013,1272.34
23,1,2013,1272.68
24,1,2013,1249.44
25,1,2013,1231.91
28,1,2013,1230.59
29,1,2013,1234.23
30,1,2013,1236.23
31,1,2013,1226.43
1,2,2013,1218.6
4,2,2013,1228.75
5,2,2013,1237.02
6,2,2013,1236.7
7,2,2013,1245.75
8,2,2013,1246.78
11,2,2013,1234.77
12,2,2013,1223.59
13,2,2013,1224.28
14,2,2013,1233.74
15,2,2013,1207.63
18,2,2013,1206.46
19,2,2013,1203.72
20,2,2013,1188.11
21,2,2013,1192.66
22,2,2013,1197.77
25,2,2013,1200.39
26,2,2013,1216.63
27,2,2013,1223.78
28,2,2013,1215.05
1,3,2013,1218.62
4,3,2013,1210.08
5,3,2013,1212.72
6,3,2013,1210.77
7,3,2013,1207.34
8,3,2013,1218.47
11,3,2013,1213.26
12,3,2013,1224.18
13,3,2013,1227.27
14,3,2013,1221.83
15,3,2013,1221.11
18,3,2013,1237.65
19,3,2013,1249.95
20,3,2013,1241.31
21,3,2013,1248.5
22,3,2013,1237.02
25,3,2013,1241.41
26,3,2013,1242.71
27,3,2013,1254.21
28,3,2013,1244.65
29,3,2013,1244.65
1,4,2013,1244.07
2,4,2013,1233.4
3,4,2013,1225.68
4,4,2013,1203.13
5,4,2013,1204.12
8,4,2013,1209.96
9,4,2013,1207.93
10,4,2013,1203.67
11,4,2013,1192.24
12,4,2013,1172.36
15,4,2013,1066.19
16,4,2013,1051.03
17,4,2013,1067.32
18,4,2013,1065.4
19,4,2013,1074.42
22,4,2013,1093.21
23,4,2013,1081.83
24,4,2013,1099.23
25,4,2013,1115.64
26,4,2013,1129.58
29,4,2013,1120.23
30,4,2013,1114.23
1,5,2013,1102.67
2,5,2013,1123.88
3,5,2013,1120.15
6,5,2013,1125.3
7,5,2013,1103.75
8,5,2013,1114.36
9,5,2013,1119.13
10,5,2013,1099.68
13,5,2013,1102.06
14,5,2013,1104.71
15,5,2013,1096.25
16,5,2013,1069.13
17,5,2013,1067.34
20,5,2013,1053.75
21,5,2013,1057.1
22,5,2013,1093.85
23,5,2013,1069.99
24,5,2013,1075.17
27,5,2013,1074.47
28,5,2013,1070.75
29,5,2013,1066.17
30,5,2013,1082.77
31,5,2013,1076.0
3,6,2013,1076.4
4,6,2013,1070.65
5,6,2013,1072.9
6,6,2013,1061.05
7,6,2013,1048.37
10,6,2013,1048.35
11,6,2013,1035.26
12,6,2013,1036.82
13,6,2013,1041.39
14,6,2013,1042.92
17,6,2013,1037.46
18,6,2013,1020.53
19,6,2013,1024.13
20,6,2013,981.03
21,6,2013,985.99
24,6,2013,982.67
25,6,2013,978.24
26,6,2013,950.78
27,6,2013,948.05
28,6,2013,917.03
1,7,2013,953.36
2,7,2013,960.91
3,7,2013,963.61
4,7,2013,969.33
5,7,2013,944.91
8,7,2013,960.2
9,7,2013,981.93
10,7,2013,976.86
11,7,2013,985.35
12,7,2013,980.39
15,7,2013,984.67
16,7,2013,983.06
17,7,2013,990.76
18,7,2013,980.22
19,7,2013,986.15
22,7,2013,1005.8
23,7,2013,1008.81
24,7,2013,1008.58
25,7,2013,1001.85
26,7,2013,1003.43
29,7,2013,1003.32
30,7,2013,999.28
31,7,2013,989.95
1,8,2013,993.69
2,8,2013,985.66
5,8,2013,985.46
6,8,2013,962.09
7,8,2013,962.91
8,8,2013,969.89
9,8,2013,980.41
12,8,2013,1008.76
13,8,2013,1003.66
14,8,2013,999.89
15,8,2013,1003.47
16,8,2013,1026.96
19,8,2013,1022.43
20,8,2013,1022.23
21,8,2013,1018.91
22,8,2013,1030.72
23,8,2013,1027.72
26,8,2013,1029.95
27,8,2013,1059.66
28,8,2013,1064.05
29,8,2013,1064.5
30,8,2013,1057.75
2,9,2013,1055.65
3,9,2013,1063.69
4,9,2013,1053.23
5,9,2013,1055.72
6,9,2013,1054.11
9,9,2013,1048.82
10,9,2013,1023.82
11,9,2013,1025.26
12,9,2013,997.86
13,9,2013,994.38
16,9,2013,991.57
17,9,2013,983.03
18,9,2013,974.68
19,9,2013,1008.31
20,9,2013,998.74
23,9,2013,980.54
24,9,2013,974.06
25,9,2013,979.27
26,9,2013,988.8
27,9,2013,990.29
30,9,2013,979.94
1,10,2013,954.31
2,10,2013,961.15
3,10,2013,965.98
4,10,2013,963.37
7,10,2013,975.21
8,10,2013,977.83
9,10,2013,964.75
10,10,2013,960.25
11,10,2013,933.09
14,10,2013,946.19
15,10,2013,940.87
16,10,2013,943.93
17,10,2013,965.49
18,10,2013,961.26
21,10,2013,963.4
22,10,2013,967.8
23,10,2013,965.9
24,10,2013,974.21
25,10,2013,977.06
28,10,2013,987.27
29,10,2013,979.88
30,10,2013,983.77
31,10,2013,973.89
1,11,2013,968.86
4,11,2013,977.39
5,11,2013,970.17
6,11,2013,975.05
7,11,2013,976.84
8,11,2013,962.96
11,11,2013,956.55
12,11,2013,953.49
13,11,2013,949.31
14,11,2013,955.53
15,11,2013,955.32
18,11,2013,948.98
19,11,2013,943.25
20,11,2013,933.64
21,11,2013,921.15
22,11,2013,921.48
25,11,2013,920.3
26,11,2013,919.95
27,11,2013,917.16
28,11,2013,915.84
29,11,2013,920.28
2,12,2013,906.95
3,12,2013,895.86
4,12,2013,905.47
5,12,2013,895.18
6,12,2013,901.05
9,12,2013,901.64
10,12,2013,919.47
11,12,2013,914.22
12,12,2013,890.86
13,12,2013,897.27
16,12,2013,897.74
17,12,2013,897.09
18,12,2013,894.1
19,12,2013,875.0
20,12,2013,874.33
23,12,2013,874.77
24,12,2013,877.3
25,12,2013,877.3
26,12,2013,875.66
27,12,2013,881.51
30,12,2013,871.91
31,12,2013,874.12
1,1,2014,874.12
2,1,2014,896.88
3,1,2014,906.82
6,1,2014,913.51
7,1,2014,902.14
8,1,2014,897.76
9,1,2014,902.43
10,1,2014,910.07
13,1,2014,914.05
14,1,2014,914.34
15,1,2014,909.19
16,1,2014,912.77
17,1,2014,922.0
20,1,2014,925.83
21,1,2014,914.02
22,1,2014,914.89
23,1,2014,923.21
24,1,2014,925.8
27,1,2014,921.86
28,1,2014,915.73
29,1,2014,926.38
30,1,2014,916.06
31,1,2014,927.66
3,2,2014,933.54
4,2,2014,925.39
5,2,2014,927.03
6,2,2014,923.93
7,2,2014,924.66
10,2,2014,935.7
11,2,2014,937.37
12,2,2014,948.96
13,2,2014,948.34
14,2,2014,964.49
17,2,2014,968.8
18,2,2014,960.48
19,2,2014,960.12
20,2,2014,959.89
21,2,2014,962.71
24,2,2014,972.39
25,2,2014,974.99
26,2,2014,974.43
27,2,2014,973.76
28,2,2014,960.43
3,3,2014,979.78
4,3,2014,971.26
5,3,2014,973.11
6,3,2014,972.0
7,3,2014,963.24
10,3,2014,968.33
11,3,2014,970.87
12,3,2014,982.38
13,3,2014,982.77
14,3,2014,994.61
17,3,2014,989.8
18,3,2014,974.45
19,3,2014,961.93
20,3,2014,962.75
21,3,2014,969.35
24,3,2014,950.96
25,3,2014,953.37
26,3,2014,945.92
27,3,2014,943.27
28,3,2014,941.47
31,3,2014,937.24
1,4,2014,930.62
2,4,2014,938.41
3,4,2014,936.1
4,4,2014,947.35
7,4,2014,945.28
8,4,2014,949.29
9,4,2014,941.63
10,4,2014,951.3
11,4,2014,949.06
14,4,2014,959.61
15,4,2014,938.95
16,4,2014,942.67
17,4,2014,938.89
18,4,2014,938.89
21,4,2014,941.03
22,4,2014,932.66
23,4,2014,929.35
24,4,2014,934.55
25,4,2014,940.38
28,4,2014,938.28
29,4,2014,939.21
30,4,2014,929.28
1,5,2014,922.07
2,5,2014,924.06
5,5,2014,923.19
6,5,2014,937.52
7,5,2014,930.87
8,5,2014,928.37
9,5,2014,938.65
12,5,2014,944.17
13,5,2014,945.9
14,5,2014,952.01
15,5,2014,947.03
16,5,2014,942.39
19,5,2014,949.01
20,5,2014,945.93
21,5,2014,942.04
22,5,2014,950.83
23,5,2014,947.44
26,5,2014,946.05
27,5,2014,936.87
28,5,2014,929.22
29,5,2014,921.74
30,5,2014,916.42
2,6,2014,916.59
3,6,2014,912.41
4,6,2014,914.18
5,6,2014,919.94
6,6,2014,914.66
9,6,2014,922.17
10,6,2014,929.83
11,6,2014,932.54
12,6,2014,934.03
13,6,2014,940.98
16,6,2014,940.46
17,6,2014,935.84
18,6,2014,935.57
19,6,2014,948.5
20,6,2014,966.82
23,6,2014,966.34
24,6,2014,969.74
25,6,2014,965.82
26,6,2014,965.27
27,6,2014,965.87
30,6,2014,960.45
1,7,2014,970.43
2,7,2014,971.47
3,7,2014,968.04
4,7,2014,970.82
7,7,2014,965.73
8,7,2014,971.79
9,7,2014,969.72
10,7,2014,985.41
11,7,2014,981.69
14,7,2014,958.39
15,7,2014,965.4
16,7,2014,961.18
17,7,2014,963.53
18,7,2014,967.65
21,7,2014,970.01
22,7,2014,972.9
23,7,2014,971.52
24,7,2014,959.8
25,7,2014,963.86
28,7,2014,970.65
29,7,2014,968.79
30,7,2014,967.6
31,7,2014,960.58
1,8,2014,961.54
4,8,2014,961.66
5,8,2014,960.96
6,8,2014,978.18
7,8,2014,977.61
8,8,2014,976.37
11,8,2014,976.47
12,8,2014,985.03
13,8,2014,980.53
14,8,2014,981.65
15,8,2014,968.39
18,8,2014,970.37
19,8,2014,973.42
20,8,2014,974.6
21,8,2014,959.92
22,8,2014,965.31
25,8,2014,967.72
26,8,2014,973.98
27,8,2014,971.56
28,8,2014,980.61
29,8,2014,976.12
1,9,2014,979.3
2,9,2014,965.52
3,9,2014,963.27
4,9,2014,980.6
5,9,2014,976.97
8,9,2014,972.31
9,9,2014,972.36
10,9,2014,968.53
11,9,2014,959.16
12,9,2014,951.85
15,9,2014,953.94
16,9,2014,952.1
17,9,2014,953.74
18,9,2014,944.51
19,9,2014,949.92
22,9,2014,946.35
23,9,2014,949.98
24,9,2014,951.05
25,9,2014,952.15
26,9,2014,956.01
29,9,2014,961.26
30,9,2014,962.99
1,10,2014,965.82
2,10,2014,957.64
3,10,2014,955.12
6,10,2014,951.35
7,10,2014,958.51
8,10,2014,959.29
9,10,2014,965.0
10,10,2014,965.47
13,10,2014,969.21
14,10,2014,974.74
15,10,2014,969.87
16,10,2014,968.47
17,10,2014,966.71
20,10,2014,973.75
21,10,2014,982.17
22,10,2014,981.92
23,10,2014,974.62
24,10,2014,973.08
27,10,2014,966.64
28,10,2014,964.35
29,10,2014,958.78
30,10,2014,952.34
31,10,2014,929.24
3,11,2014,935.36
4,11,2014,927.89
5,11,2014,914.44
6,11,2014,920.68
7,11,2014,930.0
10,11,2014,933.82
11,11,2014,930.67
12,11,2014,933.32
13,11,2014,931.3
14,11,2014,936.74
17,11,2014,949.3
18,11,2014,951.8
19,11,2014,953.71
20,11,2014,948.93
21,11,2014,969.75
24,11,2014,962.89
25,11,2014,960.31
26,11,2014,955.82
27,11,2014,957.22
28,11,2014,948.74
1,12,2014,957.0
2,12,2014,963.52
3,12,2014,977.76
4,12,2014,972.1
5,12,2014,970.97
8,12,2014,970.59
9,12,2014,987.64
10,12,2014,989.81
11,12,2014,982.23
12,12,2014,976.57
15,12,2014,973.44
16,12,2014,961.27
17,12,2014,964.74
18,12,2014,976.42
19,12,2014,974.84
22,12,2014,975.12
23,12,2014,965.59
24,12,2014,964.56
25,12,2014,964.56
26,12,2014,966.07
29,12,2014,973.28
30,12,2014,991.41
31,12,2014,996.65
1,1,2015,996.65
2,1,2015,974.19
5,1,2015,1005.28
6,1,2015,1015.35
7,1,2015,1025.54
8,1,2015,1030.74
9,1,2015,1028.98
12,1,2015,1037.82
13,1,2015,1045.28
14,1,2015,1047.72
15,1,2015,1086.52
16,1,2015,1111.11
19,1,2015,1095.09
20,1,2015,1113.63
21,1,2015,1116.39
22,1,2015,1134.98
23,1,2015,1150.94
26,1,2015,1138.28
27,1,2015,1130.21
28,1,2015,1135.7
29,1,2015,1119.02
30,1,2015,1116.8
2,2,2015,1121.79
3,2,2015,1104.29
4,2,2015,1110.33
5,2,2015,1101.66
6,2,2015,1093.92
9,2,2015,1092.59
10,2,2015,1090.16
11,2,2015,1082.53
12,2,2015,1074.96
13,2,2015,1080.9
16,2,2015,1077.86
17,2,2015,1061.06
18,2,2015,1061.48
19,2,2015,1061.85
20,2,2015,1062.81
23,2,2015,1060.81
24,2,2015,1051.87
25,2,2015,1060.75
26,2,2015,1077.5
27,2,2015,1082.33
2,3,2015,1083.02
3,3,2015,1084.31
4,3,2015,1083.76
5,3,2015,1089.81
6,3,2015,1082.49
9,3,2015,1077.36
10,3,2015,1085.22
11,3,2015,1087.42
12,3,2015,1085.34
13,3,2015,1094.9
16,3,2015,1087.82
17,3,2015,1085.15
18,3,2015,1077.89
19,3,2015,1097.57
20,3,2015,1096.02
23,3,2015,1085.66
24,3,2015,1092.47
25,3,2015,1088.15
26,3,2015,1101.94
27,3,2015,1097.98
30,3,2015,1094.65
31,3,2015,1105.21
1,4,2015,1112.66
2,4,2015,1101.31
3,4,2015,1101.31
6,4,2015,1086.24
7,4,2015,1115.05
8,4,2015,1118.71
9,4,2015,1118.94
10,4,2015,1136.17
13,4,2015,1133.98
14,4,2015,1117.16
15,4,2015,1124.42
16,4,2015,1125.61
17,4,2015,1116.85
20,4,2015,1112.56
21,4,2015,1112.79
22,4,2015,1108.96
23,4,2015,1097.76
24,4,2015,1088.77
27,4,2015,1102.59
28,4,2015,1100.94
29,4,2015,1084.31
30,4,2015,1053.28
1,5,2015,1047.85
4,5,2015,1053.58
5,5,2015,1069.94
6,5,2015,1051.79
7,5,2015,1054.03
8,5,2015,1057.18
11,5,2015,1066.45
12,5,2015,1059.44
13,5,2015,1066.29
14,5,2015,1076.45
15,5,2015,1066.78
18,5,2015,1076.65
19,5,2015,1091.26
20,5,2015,1090.3
21,5,2015,1083.49
22,5,2015,1092.3
25,5,2015,1092.3
26,5,2015,1087.77
27,5,2015,1090.39
28,5,2015,1085.31
29,5,2015,1086.7
1,6,2015,1101.08
2,6,2015,1071.84
3,6,2015,1056.32
4,6,2015,1042.37
5,6,2015,1048.29
8,6,2015,1046.72
9,6,2015,1047.09
10,6,2015,1051.54
11,6,2015,1049.0
12,6,2015,1049.65
15,6,2015,1049.81
16,6,2015,1048.33
17,6,2015,1048.65
18,6,2015,1053.98
19,6,2015,1062.23
22,6,2015,1040.23
23,6,2015,1053.34
24,6,2015,1049.44
25,6,2015,1047.71
26,6,2015,1050.67
29,6,2015,1054.66
30,6,2015,1050.98
1,7,2015,1052.06
2,7,2015,1049.35
3,7,2015,1052.16
6,7,2015,1052.87
7,7,2015,1057.34
8,7,2015,1047.0
9,7,2015,1054.05
10,7,2015,1037.59
13,7,2015,1048.09
14,7,2015,1052.18
15,7,2015,1047.23
16,7,2015,1049.57
17,7,2015,1043.72
20,7,2015,1016.8
21,7,2015,1011.2
22,7,2015,999.5
23,7,2015,999.59
24,7,2015,985.64
27,7,2015,990.86
28,7,2015,993.16
29,7,2015,988.26
30,7,2015,995.47
31,7,2015,994.16
3,8,2015,995.12
4,8,2015,995.07
5,8,2015,998.57
6,8,2015,998.58
7,8,2015,999.59
10,8,2015,999.04
11,8,2015,1003.17
12,8,2015,1000.04
13,8,2015,1003.6
14,8,2015,1006.44
17,8,2015,1010.25
18,8,2015,1007.25
19,8,2015,1018.63
20,8,2015,1024.87
21,8,2015,1022.19
24,8,2015,1007.73
25,8,2015,996.85
26,8,2015,982.73
27,8,2015,997.73
28,8,2015,1011.45
31,8,2015,1012.94
1,9,2015,1014.61
2,9,2015,1013.09
3,9,2015,1016.54
4,9,2015,1006.03
7,9,2015,1003.23
8,9,2015,1002.32
9,9,2015,993.82
10,9,2015,988.64
11,9,2015,974.79
14,9,2015,978.31
15,9,2015,980.89
16,9,2015,989.42
17,9,2015,987.5
18,9,2015,1003.34
21,9,2015,1012.28
22,9,2015,1008.58
23,9,2015,1015.12
24,9,2015,1022.72
25,9,2015,1026.22
28,9,2015,1009.1
29,9,2015,1009.05
30,9,2015,997.99
1,10,2015,998.75
2,10,2015,1011.71
5,10,2015,1016.59
6,10,2015,1018.82
7,10,2015,1018.6
8,10,2015,1010.86
9,10,2015,1014.18
12,10,2015,1024.31
13,10,2015,1024.49
14,10,2015,1026.5
15,10,2015,1040.05
16,10,2015,1037.93
19,10,2015,1039.26
20,10,2015,1038.35
21,10,2015,1027.87
22,10,2015,1045.65
23,10,2015,1052.57
26,10,2015,1055.71
27,10,2015,1054.93
28,10,2015,1066.02
29,10,2015,1047.95
30,10,2015,1034.13
2,11,2015,1027.69
3,11,2015,1025.48
4,11,2015,1026.29
5,11,2015,1018.36
6,11,2015,1013.73
9,11,2015,1014.05
10,11,2015,1016.6
11,11,2015,1012.16
12,11,2015,1011.11
13,11,2015,1007.78
16,11,2015,1012.18
17,11,2015,1013.29
18,11,2015,1002.87
19,11,2015,1008.34
20,11,2015,1013.82
23,11,2015,1008.15
24,11,2015,1011.61
25,11,2015,1007.36
26,11,2015,1008.57
27,11,2015,998.07
30,11,2015,1005.44
1,12,2015,1004.38
2,12,2015,998.2
3,12,2015,972.63
4,12,2015,991.18
7,12,2015,991.29
8,12,2015,986.2
9,12,2015,986.09
10,12,2015,979.25
11,12,2015,975.27
14,12,2015,968.71
15,12,2015,971.98
16,12,2015,982.55
17,12,2015,968.62
18,12,2015,979.76
21,12,2015,988.09
22,12,2015,980.17
23,12,2015,981.89
24,12,2015,974.81
25,12,2015,974.81
28,12,2015,973.66
29,12,2015,981.2
30,12,2015,971.27
31,12,2015,975.79
1,1,2016,975.79
4,1,2016,1001.67
5,1,2016,1004.57
6,1,2016,1015.26
7,1,2016,1021.28
8,1,2016,1010.36
11,1,2016,1014.14
12,1,2016,1002.59
13,1,2016,1002.95
14,1,2016,1004.11
15,1,2016,998.68
18,1,2016,1001.52
19,1,2016,996.7
20,1,2016,1011.06
21,1,2016,1013.07
22,1,2016,1012.75
25,1,2016,1021.56
26,1,2016,1026.5
27,1,2016,1026.82
28,1,2016,1018.33
29,1,2016,1027.49
1,2,2016,1034.1
2,2,2016,1035.27
3,2,2016,1024.48
4,2,2016,1035.23
5,2,2016,1032.31
8,2,2016,1070.42
9,2,2016,1053.1
10,2,2016,1063.02
11,2,2016,1094.02
12,2,2016,1102.59
15,2,2016,1084.12
16,2,2016,1085.29
17,2,2016,1086.81
18,2,2016,1090.23
19,2,2016,1108.5
22,2,2016,1098.16
23,2,2016,1107.9
24,2,2016,1134.78
25,2,2016,1120.28
26,2,2016,1122.5
29,2,2016,1136.53
1,3,2016,1138.63
2,3,2016,1144.44
3,3,2016,1143.66
4,3,2016,1160.63
7,3,2016,1154.37
8,3,2016,1146.24
9,3,2016,1132.01
10,3,2016,1136.23
11,3,2016,1133.39
14,3,2016,1118.89
15,3,2016,1108.71
16,3,2016,1109.31
17,3,2016,1119.16
18,3,2016,1108.89
21,3,2016,1105.64
22,3,2016,1115.66
23,3,2016,1089.58
24,3,2016,1093.74
25,3,2016,1093.74
28,3,2016,1088.72
29,3,2016,1096.06
30,3,2016,1088.73
31,3,2016,1085.52
1,4,2016,1069.72
4,4,2016,1071.7
